Date,CNY
2024/07/08,0.9306654257794322
2024/07/09,0.9309253397877489
2024/07/10,0.9315323707498836
2024/07/11,0.9303190994511118
2024/07/12,0.929022668153103
2024/07/15,0.9304056568663938
2024/07/16,0.9310986964618249
2024/07/17,0.9298000929800094
2024/07/18,0.9294544102611766
2024/07/19,0.9308386856557759
2024/07/22,0.9316191540898081
2024/07/23,0.9317927692881104
2024/07/24,0.9317059536010436
2024/07/25,0.9249838127832763
2024/07/26,0.9288500835965076
2024/07/29,0.9292816652727441
2024/07/30,0.9282465422816301
2024/07/31,0.924385283786282
2024/08/01,0.9274717121127806
2024/08/02,0.9225943352707814
2024/08/05,0.9145783793671118
2024/08/06,0.9178522257916476
2024/08/07,0.9208951100469656
2024/08/08,0.9204712812960235
2024/08/09,0.9194556822361163
2024/08/12,0.9211495946941785
2024/08/13,0.9196247930844216
2024/08/14,0.9161704076958315
2024/08/15,0.9186110600771633
2024/08/16,0.9189487226612755
2024/08/19,0.9164222873900294
2024/08/20,0.9171787581399614
2024/08/21,0.9154155986818016
2024/08/22,0.9156670634557275
2024/08/23,0.9150805270863837
2024/08/26,0.9136592051164916
2024/08/27,0.913575735428467
2024/08/28,0.9139932364500503
2024/08/29,0.9100837277029487
2024/08/30,0.9090082719752749
2024/09/02,0.9123255177447313
2024/09/03,0.913575735428467
2024/09/04,0.9126585744273068
2024/09/05,0.9103322712790168
2024/09/06,0.9090082719752749
2024/09/09,0.9127418765972983
2024/09/10,0.9130752373995618
2024/09/11,0.9120758847136081
2024/09/12,0.9126585744273068
2024/09/13,0.91000091000091
2024/09/16,0.9104151493080844
2024/09/17,0.9107468123861566
2024/09/18,0.9089256498818397
2024/09/19,0.9065361254645998
2024/09/20,0.9052231375033946
2024/09/23,0.9059612248595761
2024/09/24,0.903342366757001
2024/09/25,0.9028530155290719
2024/09/26,0.9013881377321075
2024/09/27,0.9019572472264814
2024/09/30,0.9030976248532466
2024/10/01,0.9028530155290719
2024/10/02,0.9040773890245004
2024/10/03,0.9036688957166095
2024/10/04,0.903995660820828
2024/10/07,0.9036688957166095
2024/10/08,0.9071940488070398
2024/10/09,0.9090909090909091
2024/10/10,0.9107468123861566
2024/10/11,0.9091735612328392
2024/10/14,0.9128251939753538
2024/10/15,0.9160025648071816
2024/10/16,0.9154155986818016
2024/10/17,0.9160864785635765
2024/10/18,0.9144947416552356
2024/10/21,0.9151642719868216
2024/10/22,0.9160864785635765
2024/10/23,0.9175153683824203
2024/10/24,0.9156670634557275
2024/10/25,0.9169264624977077
2024/10/28,0.917094644167278
2024/10/29,0.918526683200147
2024/10/30,0.9167583425009168
2024/10/31,0.9153318077803203
2024/11/01,0.9142439202779301
2024/11/04,0.9127418765972983
2024/11/05,0.9139932364500503
2024/11/06,0.9231905465288036
2024/11/07,0.9205560158335634
2024/11/08,0.9222539887485013
2024/11/11,0.9264406151565685
2024/11/12,0.9297136481963556
2024/11/13,0.9267840593141798
2024/11/14,0.9304056568663938
2024/11/15,0.9285051067780873
2024/11/18,0.9306654257794322
2024/11/19,0.9300595238095238
2024/11/20,0.9309253397877489
2024/11/21,0.9302325581395349
2024/11/22,0.9310120100549296
2024/11/25,0.9309253397877489
2024/11/26,0.9315323707498836
2024/11/27,0.9316191540898081
2024/11/28,0.9311853990129434
2024/11/29,0.9303190994511118
2024/12/02,0.9347541596560104
2024/12/03,0.9360666479453337
2024/12/04,0.9340556697179152
2024/12/05,0.9335324869305452
2024/12/06,0.9336196433572963
2024/12/09,0.934317481080071
2024/12/10,0.9327488107452663
2024/12/11,0.9344047841524948
2024/12/12,0.9350163627863488
2024/12/13,0.9356287425149701
2024/12/16,0.936768149882904
2024/12/17,0.9373828271466067
2024/12/18,0.9374707040404987
2024/12/19,0.9389671361502347
2024/12/20,0.9390553103577801
2024/12/23,0.9394081728511038
2024/12/24,0.9393199323689648
2024/12/27,0.9404683532399135
2024/12/30,0.940379913485048
2024/12/31,0.9398496240601504
2025/01/02,0.9387027128508402
2025/01/03,0.9407337723424272
2025/01/06,0.9413536665725313
2025/01/07,0.9420631182289212
2025/01/08,0.9424182452172275
2025/01/09,0.9422406482615661
2025/01/10,0.9416195856873822
2025/01/13,0.9415309292910272
2025/01/14,0.9416195856873822
2025/01/15,0.9415309292910272
2025/01/16,0.9412650602409638
2025/01/17,0.9411764705882353
2025/01/20,0.9393199323689648
2025/01/21,0.9356287425149701
2025/01/22,0.9332711152589829
2025/01/23,0.9356287425149701
2025/01/24,0.9304922303898763
2025/01/27,0.9306654257794322
2025/01/28,0.9301460329271696
2025/01/29,0.9307520476545048
2025/01/30,0.9307520476545048
2025/01/31,0.9304922303898763
2025/02/03,0.9304056568663938
2025/02/04,0.9310986964618249
2025/02/05,0.9338812103100486
2025/02/06,0.9360666479453337
2025/02/07,0.9357162908206232
2025/02/10,0.9377344336084021
2025/02/11,0.9377344336084021
2025/02/12,0.9384384384384383
2025/02/13,0.9368559115608021
2025/02/14,0.9336196433572963
2025/02/17,0.9335324869305452
2025/02/18,0.9362419249133975
2025/02/19,0.936768149882904
2025/02/20,0.9334453467749464
2025/02/21,0.9337068160597572
2025/02/24,0.9326618168252191
2025/02/25,0.933968431867003
2025/02/26,0.9338812103100486
2025/02/27,0.9346667912889054
2025/02/28,0.9358038555118847
2025/03/03,0.9372949667260287
2025/03/04,0.9337068160597572
2025/03/05,0.9346667912889054
2025/03/06,0.9324009324009324
2025/03/07,0.9312721177127956
2025/03/10,0.9344047841524948
2025/03/11,0.9309253397877489
2025/03/12,0.9322270905192505
2025/03/13,0.9324878776575904
2025/03/14,0.9313588525658936
2025/03/17,0.9309253397877489
2025/03/18,0.9301460329271696
2025/03/19,0.9304922303898763
2025/03/20,0.9322270905192505
2025/03/21,0.9324009324009324
2025/03/24,0.9330969487729774
2025/03/25,0.9336196433572963
2025/03/26,0.9344047841524948
2025/03/27,0.934317481080071
2025/03/28,0.933968431867003
2025/03/31,0.9324009324009324
2025/04/01,0.934317481080071
2025/04/02,0.9341429238673516
2025/04/03,0.9375585974123383
2025/04/04,0.93694368968425
2025/04/07,0.940822278671559
2025/04/08,0.944733112895607
2025/04/09,0.9478672985781991
2025/04/10,0.9433962264150942
2025/04/11,0.9412650602409638
2025/04/14,0.9430403621274991
2025/04/15,0.938790837401427
2025/04/16,0.9414422895876482
2025/04/17,0.9399379640943697
2025/04/22,0.9427736400490242
2025/04/23,0.9394081728511038
2025/04/24,0.939584703561026
2025/04/25,0.9396729937981582
2025/04/28,0.940822278671559
2025/04/29,0.9373828271466067
2025/04/30,0.936768149882904
2025/05/02,0.9382623381497466
2025/05/05,0.9382623381497466
2025/05/06,0.9312721177127956
2025/05/07,0.9312721177127956
2025/05/08,0.9312721177127956
2025/05/09,0.9309253397877489
2025/05/12,0.924470740501063
2025/05/13,0.9237875288683602
2025/05/14,0.9231905465288036
2025/05/15,0.9237021984112322
2025/05/16,0.9220839096357768
2025/05/19,0.9223390518354546
2025/05/20,0.9225092250922509
2025/05/21,0.9198785760279643
2025/05/22,0.9207255317189945
2025/05/23,0.9174311926605504
2025/05/26,0.9171787581399614
2025/05/27,0.9180207472688884
2025/05/28,0.9176837661741765
2025/05/29,0.917094644167278
2025/05/30,0.9173470323823502
2025/06/02,0.9178522257916476
2025/06/03,0.9163383121048292
2025/06/04,0.9160864785635765
2025/06/05,0.9149130832570906
2025/06/06,0.9152480322167307
2025/06/09,0.9150805270863837
2025/06/10,0.9154155986818016
2025/06/11,0.9156670634557275
2025/06/12,0.9142439202779301
2025/06/13,0.9149967975112088
2025/06/16,0.914662032379036
2025/06/17,0.9150805270863837
2025/06/18,0.9157509157509157
2025/06/19,0.9155832265152902
2025/06/20,0.9142439202779301
2025/06/23,0.9154994049253867
2025/06/24,0.9138261902586128
2025/06/25,0.9139932364500503
2025/06/26,0.9134922809902256
2025/06/27,0.913575735428467
2025/06/30,0.9127418765972983
2025/07/01,0.9123255177447313
2025/07/02,0.9133254178463787
2025/07/03,0.9123255177447313
2025/07/04,0.9124920156948626
2025/07/07,0.9138261902586128
