Date,CNY
2024/07/08,0.045171198843617304
2024/07/09,0.04514265077645359
2024/07/10,0.04506128334534967
2024/07/11,0.04496402877697842
2024/07/12,0.04568922191255083
2024/07/15,0.04596010662744738
2024/07/16,0.04588629376405268
2024/07/17,0.04635853692457466
2024/07/18,0.04638434064659771
2024/07/19,0.04612971676353907
2024/07/22,0.046364985163204746
2024/07/23,0.04657011130256602
2024/07/24,0.047200981780421036
2024/07/25,0.04729474082482028
2024/07/26,0.046919720358466664
2024/07/29,0.047174261722804034
2024/07/30,0.04682744088035589
2024/07/31,0.048042277203939464
2024/08/01,0.04807692307692307
2024/08/02,0.04838163433160772
2024/08/05,0.05003602593867584
2024/08/06,0.04932182490752158
2024/08/07,0.048825740930618616
2024/08/08,0.04907493742945478
2024/08/09,0.048823357094033785
2024/08/12,0.04864523033516564
2024/08/13,0.04858378273332362
2024/08/14,0.04854133294500267
2024/08/15,0.048609760839976666
2024/08/16,0.048400367842795604
2024/08/19,0.04890693011199687
2024/08/20,0.04883050930221203
2024/08/21,0.04887585532746823
2024/08/22,0.04887585532746823
2024/08/23,0.04887824429346498
2024/08/26,0.04940467368213033
2024/08/27,0.0493339911198816
2024/08/28,0.04935834155972359
2024/08/29,0.04904845987835982
2024/08/30,0.04875195007800312
2024/09/02,0.04839802536056529
2024/09/03,0.04874957344123239
2024/09/04,0.04907493742945478
2024/09/05,0.049458430189425785
2024/09/06,0.04948780125699015
2024/09/09,0.049573666468371996
2024/09/10,0.04976114649681529
2024/09/11,0.05014944534713446
2024/09/12,0.049955040463582776
2024/09/13,0.05035145314293771
2024/09/16,0.050721513529963735
2024/09/17,0.050440853055706884
2024/09/18,0.049890241468768706
2024/09/19,0.049411997232928155
2024/09/20,0.04890453834115806
2024/09/23,0.049152125829442124
2024/09/24,0.04888780249327793
2024/09/25,0.04872819413312543
2024/09/26,0.04864523033516564
2024/09/27,0.04900759617740749
2024/09/30,0.04912556494399685
2024/10/01,0.048820973490211396
2024/10/02,0.048484848484848485
2024/10/03,0.04783087004352609
2024/10/04,0.04787437763309076
2024/10/07,0.04739336492890995
2024/10/08,0.047664442326024785
2024/10/09,0.047514967214672625
2024/10/10,0.04751270964983133
2024/10/11,0.0474293302978562
2024/10/14,0.047330556607345704
2024/10/15,0.04763492592769018
2024/10/16,0.047678077619910365
2024/10/17,0.047621315300728606
2024/10/18,0.047350726833656896
2024/10/21,0.04742258263385024
2024/10/22,0.04720766652504367
2024/10/23,0.046615700167816514
2024/10/24,0.046825248173815316
2024/10/25,0.046897716081226844
2024/10/28,0.04667662434652726
2024/10/29,0.046416635722242854
2024/10/30,0.04644250417982538
2024/10/31,0.046563605885639785
2024/11/01,0.04675737597606022
2024/11/04,0.04675300388049932
2024/11/05,0.04664831832812427
2024/11/06,0.04651811880727543
2024/11/07,0.046563605885639785
2024/11/08,0.04704111393357795
2024/11/11,0.04683182690956774
2024/11/12,0.046899915580151955
2024/11/13,0.04652244708071644
2024/11/14,0.046436034362665427
